"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"20000","0","10","50","0","2020","1","","Kansas -- Statewide","Total Covered","10 Total, all industries","State, Total Covered","All establishment sizes",89189,1381864,1385594,1382326,17412123615,10966839798,149518561,968,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2032,2.3,7318,0.5,7124,0.5,1521,0.1,594799158,3.5,261319232,2.4,688333,0.5,29,3.1
"20000","0","10","50","0","2020","2","","Kansas -- Statewide","Total Covered","10 Total, all industries","State, Total Covered","All establishment sizes",89968,1245777,1280796,1305983,16093198267,5093865025,50224041,969,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3309,3.8,-153505,-11.0,-121601,-8.7,-98052,-7.0,-393393460,-2.4,-407151877,-7.4,-8158053,-14.0,64,7.1
"20000","1","10","51","0","2020","1","","Kansas -- Statewide","Federal Government","10 Total, all industries","State, Total -- by ownership sector","All establishment sizes",1217,25559,25587,25824,424286497,0,0,1272,"",2.33,0.96,0.96,0.96,1.01,0.00,0.00,1.05,"",-4,-0.3,423,1.7,91,0.4,526,2.1,-2520168,-0.6,0,0.0,0,0.0,-25,-1.9
"20000","1","10","51","0","2020","2","","Kansas -- Statewide","Federal Government","10 Total, all industries","State, Total -- by ownership sector","All establishment sizes",1215,25750,25827,25788,473175642,0,0,1411,"",2.31,0.92,0.92,0.93,0.92,0.00,0.00,1.00,"",-4,-0.3,265,1.0,427,1.7,362,1.4,27093438,6.1,0,0.0,0,0.0,62,4.6
"20000","1","102","52","0","2020","1","","Kansas -- Statewide","Federal Government","102 Service-providing","State, by Domain -- by ownership sector","All establishment sizes",1217,25559,25587,25824,424286497,0,0,1272,"",2.33,0.98,0.98,0.98,1.03,0.00,0.00,1.05,"",-4,-0.3,423,1.7,91,0.4,526,2.1,-2520168,-0.6,0,0.0,0,0.0,-25,-1.9
"20000","1","102","52","0","2020","2","","Kansas -- Statewide","Federal Government","102 Service-providing","State, by Domain -- by ownership sector","All establishment sizes",1215,25750,25827,25788,473175642,0,0,1411,"",2.32,0.94,0.94,0.94,0.94,0.00,0.00,1.00,"",-4,-0.3,265,1.0,427,1.7,362,1.4,27093438,6.1,0,0.0,0,0.0,62,4.6
"20000","1","1021","53","0","2020","1","","Kansas -- Statewide","Federal Government","1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector","All establishment sizes",598,6662,6634,6628,85176376,0,0,987,"",2.31,1.06,1.07,1.06,1.16,0.00,0.00,1.09,"",2,0.3,-34,-0.5,-80,-1.2,-76,-1.1,1229855,1.5,0,0.0,0,0.0,24,2.5
"20000","1","1021","53","0","2020","2","","Kansas -- Statewide","Federal Government","1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector","All establishment sizes",596,6654,6670,6686,99516641,0,0,1148,"",2.29,1.02,1.02,1.03,1.10,0.00,0.00,1.08,"",-1,-0.2,-40,-0.6,-11,-0.2,33,0.5,5086475,5.4,0,0.0,0,0.0,60,5.5
"20000","1","1022","53","0","2020","1","","Kansas -- Statewide","Federal Government","1022 Information","State, by Supersector -- by ownership sector","All establishment sizes",3,74,72,72,890644,0,0,943,"",2.78,1.19,1.16,1.16,0.94,0.00,0.00,0.80,"",0,0.0,-4,-5.1,-6,-7.7,-5,-6.5,-70172,-7.3,0,0.0,0,0.0,-9,-0.9
"20000","1","1022","53","0","2020","2","","Kansas -- Statewide","Federal Government","1022 Information","State, by Supersector -- by ownership sector","All establishment sizes",3,71,66,69,959136,0,0,1074,"",2.74,1.10,1.01,1.07,0.81,0.00,0.00,0.77,"",0,0.0,-6,-7.8,-12,-15.4,-8,-10.4,24609,2.6,0,0.0,0,0.0,144,15.5
"20000","1","1023","53","0","2020","1","","Kansas -- Statewide","Federal Government","1023 Financial activities","State, by Supersector -- by ownership sector","All establishment sizes",8,91,94,93,2124476,0,0,1764,"",1.21,0.81,0.85,0.83,0.80,0.00,0.00,0.96,"",0,0.0,-4,-4.2,-1,-1.1,0,0.0,168886,8.6,0,0.0,0,0.0,169,10.6
"20000","1","1023","53","0","2020","2","","Kansas -- Statewide","Federal Government","1023 Financial activities","State, by Supersector -- by ownership sector","All establishment sizes",8,93,92,94,2359090,0,0,1951,"",1.20,0.81,0.79,0.81,0.76,0.00,0.00,0.95,"",0,0.0,-1,-1.1,-2,-2.1,-6,-6.0,368196,18.5,0,0.0,0,0.0,356,22.3
"20000","1","1024","53","0","2020","1","","Kansas -- Statewide","Federal Government","1024 Professional and business services","State, by Supersector -- by ownership sector","All establishment sizes",31,259,256,258,4830293,0,0,1442,"",2.47,0.41,0.40,0.40,0.46,0.00,0.00,1.13,"",1,3.3,4,1.6,-1,-0.4,1,0.4,-143250,-2.9,0,0.0,0,0.0,-51,-3.4
"20000","1","1024","53","0","2020","2","","Kansas -- Statewide","Federal Government","1024 Professional and business services","State, by Supersector -- by ownership sector","All establishment sizes",31,260,283,290,5171278,0,0,1433,"",2.46,0.39,0.42,0.43,0.42,0.00,0.00,1.01,"",1,3.3,2,0.8,-5,-1.7,1,0.3,15923,0.3,0,0.0,0,0.0,8,0.6
"20000","1","1025","53","0","2020","1","","Kansas -- Statewide","Federal Government","1025 Education and health services","State, by Supersector -- by ownership sector","All establishment sizes",28,5792,5836,5875,99865676,0,0,1317,"",2.38,1.46,1.47,1.48,1.59,0.00,0.00,1.08,"",0,0.0,-266,-4.4,-235,-3.9,-193,-3.2,-1650702,-1.6,0,0.0,0,0.0,30,2.3
"20000","1","1025","53","0","2020","2","","Kansas -- Statewide","Federal Government","1025 Education and health services","State, by Supersector -- by ownership sector","All establishment sizes",28,5850,5871,5902,110083758,0,0,1442,"",2.36,1.42,1.42,1.44,1.44,0.00,0.00,1.01,"",0,0.0,-208,-3.4,-202,-3.3,-112,-1.9,-723799,-0.7,0,0.0,0,0.0,33,2.3
"20000","1","1026","53","0","2020","1","","Kansas -- Statewide","Federal Government","1026 Leisure and hospitality","State, by Supersector -- by ownership sector","All establishment sizes",19,243,253,262,1587487,0,0,483,"",1.45,0.59,0.61,0.63,0.39,0.00,0.00,0.65,"",1,5.6,-14,-5.4,-7,-2.7,7,2.7,-21106,-1.3,0,0.0,0,0.0,2,0.4
"20000","1","1026","53","0","2020","2","","Kansas -- Statewide","Federal Government","1026 Leisure and hospitality","State, by Supersector -- by ownership sector","All establishment sizes",18,262,255,266,1688069,0,0,498,"",1.37,0.61,0.59,0.57,0.35,0.00,0.00,0.60,"",0,0.0,11,4.4,-14,-5.2,-27,-9.2,78183,4.9,0,0.0,0,0.0,41,9.0
"20000","1","1027","53","0","2020","1","","Kansas -- Statewide","Federal Government","1027 Other services","State, by Supersector -- by ownership sector","All establishment sizes",2,20,20,19,286495,0,0,1121,"",1.41,0.46,0.46,0.44,0.60,0.00,0.00,1.33,"",0,0.0,-4,-16.7,-3,-13.0,-5,-20.8,-22266,-7.2,0,0.0,0,0.0,117,11.7
"20000","1","1027","53","0","2020","2","","Kansas -- Statewide","Federal Government","1027 Other services","State, by Supersector -- by ownership sector","All establishment sizes",2,20,18,16,301017,0,0,1286,"",1.40,0.45,0.41,0.37,0.58,0.00,0.00,1.40,"",0,0.0,-3,-13.0,-5,-21.7,-6,-27.3,-98963,-24.7,0,0.0,0,0.0,-71,-5.2
"20000","1","1028","53","0","2020","1","","Kansas -- Statewide","Federal Government","1028 Public administration","State, by Supersector -- by ownership sector","All establishment sizes",528,12418,12422,12617,229525050,0,0,1414,"",2.45,0.85,0.85,0.85,0.89,0.00,0.00,1.05,"",-8,-1.5,745,6.4,424,3.5,797,6.7,-2011413,-0.9,0,0.0,0,0.0,-91,-6.0
"20000","1","1028","53","0","2020","2","","Kansas -- Statewide","Federal Government","1028 Public administration","State, by Supersector -- by ownership sector","All establishment sizes",529,12540,12572,12465,253096653,0,0,1554,"",2.44,0.81,0.81,0.81,0.80,0.00,0.00,0.99,"",-4,-0.8,510,4.2,678,5.7,487,4.1,22342814,9.7,0,0.0,0,0.0,71,4.8
"20000","1","44-45","54","0","2020","1","","Kansas -- Statewide","Federal Government","NAICS 44-45 Retail trade","State, NAICS Sector -- by ownership sector","All establishment sizes",6,161,158,158,1477865,0,0,715,"",1.04,0.39,0.39,0.38,0.57,0.00,0.00,1.46,"",0,0.0,-3,-1.8,-4,-2.5,-3,-1.9,14053,1.0,0,0.0,0,0.0,21,3.0
