"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"09000","0","10","50","0","2020","1","","Connecticut -- Statewide","Total Covered","10 Total, all industries","State, Total Covered","All establishment sizes",123937,1651966,1647707,1639405,32323797203,12377973458,397203390,1510,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2151,1.8,6859,0.4,2541,0.2,-11527,-0.7,487406409,1.5,131699745,1.1,-6722092,-1.7,23,1.5
"09000","0","10","50","0","2020","2","","Connecticut -- Statewide","Total Covered","10 Total, all industries","State, Total Covered","All establishment sizes",123401,1370883,1422674,1483616,26072307973,3229466928,105022085,1407,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",457,0.4,-295163,-17.7,-259707,-15.4,-208716,-12.3,-1536082291,-5.6,-896044837,-21.7,-34841839,-24.9,143,11.3
"09000","1","10","51","0","2020","1","","Connecticut -- Statewide","Federal Government","10 Total, all industries","State, Total -- by ownership sector","All establishment sizes",569,18376,18468,18441,332853437,0,0,1389,"",0.78,0.58,0.58,0.58,0.43,0.00,0.00,0.73,"",28,5.2,416,2.3,473,2.6,476,2.6,10474168,3.2,0,0.0,0,0.0,9,0.7
"09000","1","10","51","0","2020","2","","Connecticut -- Statewide","Federal Government","10 Total, all industries","State, Total -- by ownership sector","All establishment sizes",575,18242,18257,18256,383290259,0,0,1615,"",0.80,0.59,0.58,0.58,0.46,0.00,0.00,0.79,"",35,6.5,316,1.8,186,1.0,128,0.7,22255245,6.2,0,0.0,0,0.0,76,4.9
"09000","1","101","52","0","2020","1","","Connecticut -- Statewide","Federal Government","101 Goods-producing","State, by Domain -- by ownership sector","All establishment sizes",2,341,337,345,8566901,0,0,1933,"",1.36,0.57,0.57,0.58,0.59,0.00,0.00,1.03,"",0,0.0,14,4.3,8,2.4,15,4.5,612300,7.7,0,0.0,0,0.0,71,3.8
"09000","1","101","52","0","2020","2","","Connecticut -- Statewide","Federal Government","101 Goods-producing","State, by Domain -- by ownership sector","All establishment sizes",2,349,349,347,9998608,0,0,2208,"",1.40,0.60,0.59,0.57,0.64,0.00,0.00,1.10,"",0,0.0,24,7.4,23,7.1,20,6.1,346015,3.6,0,0.0,0,0.0,-70,-3.1
"09000","1","1013","53","0","2020","1","","Connecticut -- Statewide","Federal Government","1013 Manufacturing","State, by Supersector -- by ownership sector","All establishment sizes",2,341,337,345,8566901,0,0,1933,"",3.65,0.60,0.60,0.61,0.62,0.00,0.00,1.02,"",0,0.0,14,4.3,8,2.4,15,4.5,612300,7.7,0,0.0,0,0.0,71,3.8
"09000","1","1013","53","0","2020","2","","Connecticut -- Statewide","Federal Government","1013 Manufacturing","State, by Supersector -- by ownership sector","All establishment sizes",2,349,349,347,9998608,0,0,2208,"",3.68,0.64,0.63,0.62,0.68,0.00,0.00,1.08,"",0,0.0,24,7.4,23,7.1,20,6.1,346015,3.6,0,0.0,0,0.0,-70,-3.1
"09000","1","102","52","0","2020","1","","Connecticut -- Statewide","Federal Government","102 Service-providing","State, by Domain -- by ownership sector","All establishment sizes",567,18035,18131,18096,324286536,0,0,1379,"",0.78,0.58,0.58,0.58,0.42,0.00,0.00,0.73,"",28,5.2,402,2.3,465,2.6,461,2.6,9861868,3.1,0,0.0,0,0.0,8,0.6
"09000","1","102","52","0","2020","2","","Connecticut -- Statewide","Federal Government","102 Service-providing","State, by Domain -- by ownership sector","All establishment sizes",573,17893,17908,17909,373291651,0,0,1604,"",0.80,0.59,0.58,0.58,0.46,0.00,0.00,0.78,"",35,6.5,292,1.7,163,0.9,108,0.6,21909230,6.2,0,0.0,0,0.0,78,5.1
"09000","1","1021","53","0","2020","1","","Connecticut -- Statewide","Federal Government","1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector","All establishment sizes",311,8392,8306,8279,118481150,0,0,1095,"",0.86,1.12,1.12,1.12,0.87,0.00,0.00,0.78,"",36,13.1,36,0.4,-34,-0.4,-71,-0.9,-2020132,-1.7,0,0.0,0,0.0,-15,-1.4
"09000","1","1021","53","0","2020","2","","Connecticut -- Statewide","Federal Government","1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector","All establishment sizes",315,8286,8275,8275,138678881,0,0,1289,"",0.88,1.16,1.14,1.12,0.95,0.00,0.00,0.83,"",39,14.1,-16,-0.2,-172,-2.0,-167,-2.0,2966830,2.2,0,0.0,0,0.0,46,3.7
"09000","1","1023","53","0","2020","1","","Connecticut -- Statewide","Federal Government","1023 Financial activities","State, by Supersector -- by ownership sector","All establishment sizes",9,59,58,57,1481813,0,0,1965,"",0.98,0.44,0.44,0.43,0.30,0.00,0.00,0.69,"",0,0.0,1,1.7,-5,-7.9,-6,-9.5,-532,0.0,0,0.0,0,0.0,106,5.7
"09000","1","1023","53","0","2020","2","","Connecticut -- Statewide","Federal Government","1023 Financial activities","State, by Supersector -- by ownership sector","All establishment sizes",9,45,47,48,1546742,0,0,2550,"",0.99,0.35,0.36,0.36,0.31,0.00,0.00,0.86,"",0,0.0,-18,-28.6,-15,-24.2,-15,-23.8,-17620,-1.1,0,0.0,0,0.0,630,32.8
"09000","1","1024","53","0","2020","1","","Connecticut -- Statewide","Federal Government","1024 Professional and business services","State, by Supersector -- by ownership sector","All establishment sizes",7,268,264,267,5164695,0,0,1492,"",0.40,0.35,0.35,0.35,0.26,0.00,0.00,0.75,"",0,0.0,8,3.1,7,2.7,6,2.3,248294,5.1,0,0.0,0,0.0,34,2.3
"09000","1","1024","53","0","2020","2","","Connecticut -- Statewide","Federal Government","1024 Professional and business services","State, by Supersector -- by ownership sector","All establishment sizes",8,276,282,285,6030083,0,0,1651,"",0.46,0.38,0.38,0.37,0.30,0.00,0.00,0.80,"",1,14.3,13,4.9,1,0.4,3,1.1,206814,3.6,0,0.0,0,0.0,24,1.5
"09000","1","1025","53","0","2020","1","","Connecticut -- Statewide","Federal Government","1025 Education and health services","State, by Supersector -- by ownership sector","All establishment sizes",11,3951,3962,3934,87529278,0,0,1705,"",0.67,0.83,0.84,0.83,0.75,0.00,0.00,0.90,"",0,0.0,105,2.7,115,3.0,112,2.9,6055883,7.4,0,0.0,0,0.0,72,4.4
"09000","1","1025","53","0","2020","2","","Connecticut -- Statewide","Federal Government","1025 Education and health services","State, by Supersector -- by ownership sector","All establishment sizes",11,3879,3903,3919,99897164,0,0,1970,"",0.68,0.86,0.85,0.84,0.81,0.00,0.00,0.95,"",0,0.0,76,2.0,69,1.8,82,2.1,5252787,5.6,0,0.0,0,0.0,66,3.5
"09000","1","1026","53","0","2020","1","","Connecticut -- Statewide","Federal Government","1026 Leisure and hospitality","State, by Supersector -- by ownership sector","All establishment sizes",6,279,301,266,1931360,0,0,527,"",0.33,0.57,0.61,0.54,0.26,0.00,0.00,0.45,"",0,0.0,10,3.7,16,5.6,-9,-3.3,182110,10.4,0,0.0,0,0.0,40,8.2
"09000","1","1026","53","0","2020","2","","Connecticut -- Statewide","Federal Government","1026 Leisure and hospitality","State, by Supersector -- by ownership sector","All establishment sizes",6,106,110,102,764177,0,0,555,"",0.33,0.23,0.23,0.19,0.10,0.00,0.00,0.46,"",0,0.0,-180,-62.9,-163,-59.7,-176,-63.3,-1073690,-58.4,0,0.0,0,0.0,48,9.5
"09000","1","1027","53","0","2020","1","","Connecticut -- Statewide","Federal Government","1027 Other services","State, by Supersector -- by ownership sector","All establishment sizes",1,5,6,6,30276,0,0,411,"",0.51,0.10,0.12,0.12,0.03,0.00,0.00,0.31,"",0,0.0,-1,-16.7,0,0.0,1,20.0,-4483,-12.9,0,0.0,0,0.0,-61,-12.9
"09000","1","1027","53","0","2020","2","","Connecticut -- Statewide","Federal Government","1027 Other services","State, by Supersector -- by ownership sector","All establishment sizes",1,5,5,5,26827,0,0,413,"",0.51,0.10,0.10,0.10,0.03,0.00,0.00,0.31,"",0,0.0,-1,-16.7,-2,-28.6,0,0.0,-9406,-26.0,0,0.0,0,0.0,-52,-11.2
"09000","1","1028","53","0","2020","1","","Connecticut -- Statewide","Federal Government","1028 Public administration","State, by Supersector -- by ownership sector","All establishment sizes",222,5081,5234,5287,109667964,0,0,1622,"",0.74,0.29,0.30,0.30,0.23,0.00,0.00,0.77,"",-8,-3.5,243,5.0,366,7.5,428,8.8,5400728,5.2,0,0.0,0,0.0,-30,-1.8
"09000","1","1028","53","0","2020","2","","Connecticut -- Statewide","Federal Government","1028 Public administration","State, by Supersector -- by ownership sector","All establishment sizes",223,5296,5286,5275,126347777,0,0,1839,"",0.75,0.31,0.31,0.30,0.25,0.00,0.00,0.81,"",-5,-2.2,418,8.6,445,9.2,381,7.8,14583515,13.0,0,0.0,0,0.0,74,4.2
"09000","1","31-33","54","0","2020","1","","Connecticut -- Statewide","Federal Government","NAICS 31-33 Manufacturing","State, NAICS Sector -- by ownership sector","All establishment sizes",2,341,337,345,8566901,0,0,1933,"",3.65,0.60,0.60,0.61,0.62,0.00,0.00,1.02,"",0,0.0,14,4.3,8,2.4,15,4.5,612300,7.7,0,0.0,0,0.0,71,3.8
"09000","1","31-33","54","0","2020","2","","Connecticut -- Statewide","Federal Government","NAICS 31-33 Manufacturing","State, NAICS Sector -- by ownership sector","All establishment sizes",2,349,349,347,9998608,0,0,2208,"",3.68,0.64,0.63,0.62,0.68,0.00,0.00,1.08,"",0,0.0,24,7.4,23,7.1,20,6.1,346015,3.6,0,0.0,0,0.0,-70,-3.1
"09000","1","336","55","0","2020","1","","Connecticut -- Statewide","Federal Government","NAICS 336 Transportation equipment manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",2,341,337,345,8566901,0,0,1933,"",11.20,0.72,0.71,0.72,0.73,0.00,0.00,1.03,"",0,0.0,14,4.3,8,2.4,15,4.5,612300,7.7,0,0.0,0,0.0,71,3.8
"09000","1","336","55","0","2020","2","","Connecticut -- Statewide","Federal Government","NAICS 336 Transportation equipment manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",2,349,349,347,9998608,0,0,2208,"",11.29,0.76,0.75,0.73,0.80,0.00,0.00,1.08,"",0,0.0,24,7.4,23,7.1,20,6.1,346015,3.6,0,0.0,0,0.0,-70,-3.1
"09000","1","3366","56","0","2020","1","","Connecticut -- Statewide","Federal Government","NAICS 3366 Ship and boat building","State, NAICS 4-digit -- by ownership sector","All establishment sizes",2,341,337,345,8566901,0,0,1933,"",12.00,0.77,0.76,0.77,0.78,0.00,0.00,1.02,"",0,0.0,14,4.3,8,2.4,15,4.5,612300,7.7,0,0.0,0,0.0,71,3.8
"09000","1","3366","56","0","2020","2","","Connecticut -- Statewide","Federal Government","NAICS 3366 Ship and boat building","State, NAICS 4-digit -- by ownership sector","All establishment sizes",2,349,349,347,9998608,0,0,2208,"",12.10,0.81,0.80,0.79,0.85,0.00,0.00,1.06,"",0,0.0,24,7.4,23,7.1,20,6.1,346015,3.6,0,0.0,0,0.0,-70,-3.1
"09000","1","33661","57","0","2020","1","","Connecticut -- Statewide","Federal Government","NAICS 33661 Ship and boat building","State, NAICS 5-digit -- by ownership sector","All establishment sizes",2,341,337,345,8566901,0,0,1933,"",12.00,0.77,0.76,0.77,0.78,0.00,0.00,1.02,"",0,0.0,14,4.3,8,2.4,15,4.5,612300,7.7,0,0.0,0,0.0,71,3.8
