"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"36000","0","10","50","0","2020","1","","New York -- Statewide","Total Covered","10 Total, all industries","State, Total Covered","All establishment sizes",654296,9444531,9488445,9407614,207904350643,60080476989,1371073753,1693,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19905,3.1,106086,1.1,96956,1.0,-37884,-0.4,7816807063,3.9,1952859373,3.4,111395836,8.8,54,3.3
"36000","0","10","50","0","2020","2","","New York -- Statewide","Total Covered","10 Total, all industries","State, Total Covered","All establishment sizes",651951,7640611,7857105,8142573,155691779611,12319715322,284638451,1520,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8175,1.3,-1892116,-19.8,-1740273,-18.1,-1538083,-15.9,-12456000554,-7.4,-5452757263,-30.7,-119794962,-29.6,173,12.8
"36000","1","10","51","0","2020","1","","New York -- Statewide","Federal Government","10 Total, all industries","State, Total -- by ownership sector","All establishment sizes",2712,115398,115825,116578,2214697283,0,0,1469,"",0.71,0.63,0.64,0.64,0.44,0.00,0.00,0.69,"",38,1.4,1531,1.3,1706,1.5,2776,2.4,13113459,0.6,0,0.0,0,0.0,-17,-1.1
"36000","1","10","51","0","2020","2","","New York -- Statewide","Federal Government","10 Total, all industries","State, Total -- by ownership sector","All establishment sizes",2727,116744,115289,116056,2534624000,0,0,1680,"",0.72,0.68,0.67,0.67,0.51,0.00,0.00,0.76,"",48,1.8,2622,2.3,952,0.8,1356,1.2,195464711,8.4,0,0.0,0,0.0,107,6.8
"36000","1","102","52","0","2020","1","","New York -- Statewide","Federal Government","102 Service-providing","State, by Domain -- by ownership sector","All establishment sizes",2712,115398,115825,116578,2214697283,0,0,1469,"",0.71,0.65,0.65,0.65,0.45,0.00,0.00,0.69,"",39,1.5,1533,1.3,1709,1.5,2779,2.4,13207599,0.6,0,0.0,0,0.0,-17,-1.1
"36000","1","102","52","0","2020","2","","New York -- Statewide","Federal Government","102 Service-providing","State, by Domain -- by ownership sector","All establishment sizes",2727,116744,115289,116056,2534624000,0,0,1680,"",0.72,0.69,0.68,0.68,0.52,0.00,0.00,0.76,"",49,1.8,2622,2.3,952,0.8,1356,1.2,195464711,8.4,0,0.0,0,0.0,107,6.8
"36000","1","1021","53","0","2020","1","","New York -- Statewide","Federal Government","1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector","All establishment sizes",1782,44722,44474,44443,707732766,0,0,1222,"",0.94,1.04,1.04,1.05,0.81,0.00,0.00,0.77,"",42,2.4,16,0.0,-276,-0.6,-398,-0.9,-21295855,-2.9,0,0.0,0,0.0,-31,-2.5
"36000","1","1021","53","0","2020","2","","New York -- Statewide","Federal Government","1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector","All establishment sizes",1792,44433,44260,44656,825629498,0,0,1429,"",0.95,1.12,1.10,1.10,0.94,0.00,0.00,0.85,"",49,2.8,-190,-0.4,-788,-1.7,-421,-0.9,22363470,2.8,0,0.0,0,0.0,53,3.9
"36000","1","1022","53","0","2020","1","","New York -- Statewide","Federal Government","1022 Information","State, by Supersector -- by ownership sector","All establishment sizes",3,43,42,42,769528,0,0,1398,"",0.38,0.10,0.10,0.10,0.07,0.00,0.00,0.68,"",0,0.0,-1,-2.3,-2,-4.5,-1,-2.3,-97985,-11.3,0,0.0,0,0.0,-130,-8.5
"36000","1","1022","53","0","2020","2","","New York -- Statewide","Federal Government","1022 Information","State, by Supersector -- by ownership sector","All establishment sizes",3,42,42,42,871408,0,0,1596,"",0.38,0.11,0.11,0.10,0.08,0.00,0.00,0.73,"",0,0.0,-1,-2.3,-1,-2.3,-1,-2.3,84121,10.7,0,0.0,0,0.0,188,13.4
"36000","1","1023","53","0","2020","1","","New York -- Statewide","Federal Government","1023 Financial activities","State, by Supersector -- by ownership sector","All establishment sizes",26,402,399,402,14316060,0,0,2746,"",0.53,0.52,0.52,0.53,0.45,0.00,0.00,0.86,"",-3,-10.3,-7,-1.7,-4,-1.0,0,0.0,137774,1.0,0,0.0,0,0.0,51,1.9
"36000","1","1023","53","0","2020","2","","New York -- Statewide","Federal Government","1023 Financial activities","State, by Supersector -- by ownership sector","All establishment sizes",27,396,399,401,15608903,0,0,3012,"",0.56,0.56,0.56,0.55,0.52,0.00,0.00,0.94,"",-1,-3.6,-14,-3.4,-5,-1.2,-4,-1.0,1632856,11.7,0,0.0,0,0.0,366,13.8
"36000","1","1024","53","0","2020","1","","New York -- Statewide","Federal Government","1024 Professional and business services","State, by Supersector -- by ownership sector","All establishment sizes",37,1006,999,1012,23682674,0,0,1811,"",0.40,0.23,0.23,0.23,0.19,0.00,0.00,0.81,"",0,0.0,18,1.8,12,1.2,29,3.0,-1611096,-6.4,0,0.0,0,0.0,-162,-8.2
